fips,county,time,state,ind(not needed),inter,intra,ind_r
13239,Quitman,16,GA,1,1.371778069,0.511140236,43.68719965
13239,Quitman,20,GA,17,1.402359109,0.493665356,742.6823941
13239,Quitman,24,GA,24,1.28440367,0.550458716,1048.492792
13241,Rabun,1,GA,0,0.778612196,1.042355062,0
13241,Rabun,4,GA,7,0.593571643,0.83448483,42.05467107
13241,Rabun,8,GA,11,1.30189246,1.021327726,66.08591169
13241,Rabun,12,GA,75,1.309101832,1.060979273,450.5857615
13241,Rabun,16,GA,32,0.972063683,1.093421448,192.2499249
13241,Rabun,20,GA,90,1.417843196,0.904776209,540.7029138
13241,Rabun,24,GA,179,1.027936317,0.889756684,1075.398017
13243,Randolp,1,GA,0,1.029685931,0.920694106,0
13243,Randolp,4,GA,119,0.52631579,0.645346336,1706.582533
13243,Randolp,8,GA,9,0.94220565,0.750035853,129.0692672
13243,Randolp,12,GA,38,0.924996415,0.73426072,544.9591281
13243,Randolp,16,GA,4,0.857593575,0.757206367,57.36411874
13243,Randolp,20,GA,8,1.155886993,0.754338162,114.7282375
13243,Randolp,24,GA,59,0.833213825,0.651082748,846.1207515
13245,Richmon,1,GA,0,0.985127717,1.317945822,0
13245,Richmon,4,GA,139,0.513742742,0.870786517,68.86233478
13245,Richmon,8,GA,111,0.851713136,1.035164378,54.99078533
13245,Richmon,12,GA,1481,0.818718665,1.071428571,733.7058835
13245,Richmon,16,GA,509,0.766948061,1.028872639,252.1649525
13245,Richmon,20,GA,1045,0.840665438,0.97492222,517.7060421
13245,Richmon,24,GA,3108,0.72959396,0.934100232,1539.741989
13247,Rockdal,1,GA,0,1.231093327,1.068693782,0
13247,Rockdal,4,GA,72,0.675122886,0.748910463,80.25234905
13247,Rockdal,8,GA,47,1.114058651,0.84298405,52.38695008
13247,Rockdal,12,GA,281,1.0294593,0.922010321,313.2070845
13247,Rockdal,16,GA,96,0.963362573,0.784466712,107.0031321
13247,Rockdal,20,GA,233,1.012294214,0.777444632,259.7055185
13247,Rockdal,24,GA,908,0.902281619,0.825596041,1012.071291
13249,Schley,1,GA,0,1.549511588,1.279448382,0
13249,Schley,4,GA,11,0.942348209,1.047692013,210.6876077
13249,Schley,8,GA,2,1.624209922,1.093660218,38.30683777
13249,Schley,12,GA,24,1.5820724,1.112813637,459.6820533
13249,Schley,16,GA,2,1.4403371,1.160697184,38.30683777
13249,Schley,20,GA,4,1.566749665,1.005554492,76.61367554
13249,Schley,24,GA,22,1.310093852,1.020877227,421.3752155
13251,Screven,1,GA,0,0.844949603,1.213810851,0
13251,Screven,4,GA,7,0.495389234,0.86496533,50.03931661
13251,Screven,8,GA,30,0.811351776,0.982915148,214.454214
13251,Screven,12,GA,39,0.773464865,1.061548359,278.7904782
13251,Screven,16,GA,62,0.669811995,1.01222389,443.2053757
13251,Screven,20,GA,13,0.810636929,0.9822003,92.93015941
13251,Screven,24,GA,79,0.726284938,0.966473658,564.7294303
13253,Seminol,1,GA,0,1.674077635,1.718543444,0
13253,Seminol,4,GA,9,1.015502944,1.362816969,108.1600769
13253,Seminol,8,GA,3,1.688498979,1.489003726,36.05335897
13253,Seminol,12,GA,74,1.577935344,1.425309458,889.316188
13253,Seminol,16,GA,31,1.516644634,1.442134359,372.551376
13253,Seminol,20,GA,89,1.632015383,1.34479029,1069.582983
13253,Seminol,24,GA,102,1.508232184,1.374834755,1225.814205
13255,Spaldin,1,GA,0,1.238783573,1.414877653,0
13255,Spaldin,4,GA,64,0.740054513,1.051817597,98.00018375
13255,Spaldin,8,GA,37,1.172480323,1.241846079,56.65635623
13255,Spaldin,12,GA,209,1.126083361,1.360824427,320.0318501
13255,Spaldin,16,GA,85,1.083208281,1.177380333,130.156494
13255,Spaldin,20,GA,264,1.17615533,1.218877285,404.250758
13255,Spaldin,24,GA,670,1.083973908,1.198205372,1025.939424
13257,Stephen,1,GA,0,1.06368932,1.773203884,0
13257,Stephen,4,GA,17,0.754563107,1.291650485,66.01941748
13257,Stephen,8,GA,22,1.123495146,1.438446602,85.4368932
13257,Stephen,12,GA,158,1.190291262,1.570097087,613.592233
13257,Stephen,16,GA,128,1.058640777,1.492038835,497.0873786
13257,Stephen,20,GA,122,1.19223301,1.413592233,473.7864078
13257,Stephen,24,GA,247,1.177475728,1.509902913,959.223301
13259,Stewart,1,GA,0,0.592722072,0.416335611,0
13259,Stewart,4,GA,8,0.389321468,0.333704116,127.1253774
13259,Stewart,8,GA,13,0.637215954,0.35436199,206.5787383
13259,Stewart,12,GA,17,0.540282854,0.338471317,270.141427
13259,Stewart,16,GA,111,0.483076434,0.346416653,1763.864612
13259,Stewart,20,GA,7,0.753217861,0.327347847,111.2347052
13259,Stewart,24,GA,41,0.676942635,0.314635309,651.5175592
13261,Sumter,1,GA,0,0.810936668,1.43161256,0
13261,Sumter,4,GA,234,0.496939862,0.93034859,778.3395423
13261,Sumter,8,GA,47,0.789648749,1.121607238,156.3331559
13261,Sumter,12,GA,64,0.766032464,1.176157531,212.8791911
13261,Sumter,16,GA,29,0.69618148,1.155202235,96.46088345
13261,Sumter,20,GA,39,0.870143694,1.050093135,129.7232571
13261,Sumter,24,GA,286,0.678552422,0.953964875,951.3038851
13263,Talbot,1,GA,0,1.162790698,0.62806518,0
13263,Talbot,4,GA,8,0.672361968,0.577440278,126.5622528
13263,Talbot,8,GA,6,1.055212783,0.585350419,94.92168961
13263,Talbot,12,GA,22,1.112165797,0.566366081,348.0461952
13263,Talbot,16,GA,9,1.039392501,0.561619997,142.3825344
13263,Talbot,20,GA,10,1.140642303,0.496756842,158.202816
13263,Talbot,24,GA,70,1.102673628,0.534725518,1107.419712
13265,Taliafe,1,GA,0,0.881440099,0.490378647,0
13265,Taliafe,4,GA,0,0.52141527,0.34761018,0
13265,Taliafe,8,GA,0,0.862818125,0.316573557,0
13265,Taliafe,12,GA,11,0.837988827,0.353817505,682.8057107
13265,Taliafe,16,GA,3,0.763500931,0.372439479,186.2197393
13265,Taliafe,20,GA,5,0.856610801,0.297951583,310.3662322
13265,Taliafe,24,GA,36,0.682805711,0.291744258,2234.636872
13267,Tattnal,1,GA,0,0.867149949,0.933732566,0
13267,Tattnal,4,GA,3,0.527933181,0.719801434,11.81939958
13267,Tattnal,8,GA,17,0.806083051,0.82853991,66.97659759
13267,Tattnal,12,GA,158,0.855724529,0.869119849,622.4883776
13267,Tattnal,16,GA,86,0.720589394,0.893546608,338.8227878
13267,Tattnal,20,GA,102,0.923489087,0.83405563,401.8595855
13267,Tattnal,24,GA,239,0.765897092,0.84548105,941.6121661
13269,Taylor,1,GA,0,1.048546082,1.097831444,0
13269,Taylor,4,GA,7,0.678905865,0.910547068,86.24938393
13269,Taylor,8,GA,2,1.103992114,0.99926072,24.64268112
13269,Taylor,12,GA,19,1.075653031,0.904386397,234.1054707
13269,Taylor,16,GA,32,0.949975357,0.95367176,394.282898
13269,Taylor,20,GA,36,1.155741745,0.818137013,443.5682602
13269,Taylor,24,GA,80,0.996796452,0.908082799,985.707245
13271,Telfair,1,GA,0,0.812597443,0.78640474,0
13271,Telfair,4,GA,11,0.507015903,0.601184908,68.59993764
13271,Telfair,8,GA,5,0.728406611,0.682257562,31.18178984
13271,Telfair,12,GA,38,0.715310259,0.672279389,236.9816027
13271,Telfair,16,GA,14,0.620517618,0.651699408,87.30901154
13271,Telfair,20,GA,18,0.77892111,0.582475834,112.2544434
13271,Telfair,24,GA,181,0.654817587,0.581228563,1128.780792
13273,Terrell,1,GA,0,1.240700469,0.838960742,0
13273,Terrell,4,GA,98,0.735950555,0.664987982,1121.666476
13273,Terrell,8,GA,6,1.118232803,0.745107016,68.67345771
13273,Terrell,12,GA,32,1.13883484,0.730227767,366.2584411
13273,Terrell,16,GA,4,1.07130594,0.739384228,45.78230514
13273,Terrell,20,GA,6,1.310518485,0.767998169,68.67345771
13273,Terrell,24,GA,66,0.993476022,0.70962573,755.4080348
13275,Thomas,1,GA,0,0.920008963,1.8041676,0
13275,Thomas,4,GA,71,0.499439839,1.160654268,159.0858167
13275,Thomas,8,GA,44,0.851893345,1.470759579,98.58839346
13275,Thomas,12,GA,303,0.807528568,1.448801255,678.9155277
13275,Thomas,16,GA,61,0.739188886,1.421689447,136.6793637
13275,Thomas,20,GA,94,0.839569796,1.364552991,210.6206588
13275,Thomas,24,GA,624,0.767645082,1.228545821,1398.162671
13277,Tift,1,GA,0,1.375151082,1.89437853,0
13277,Tift,4,GA,47,0.802890901,1.194839792,115.9320194
13277,Tift,8,GA,92,1.29029871,1.463703411,226.9307615
13277,Tift,12,GA,140,1.226166104,1.508596236,345.3294196
13277,Tift,16,GA,137,1.153893589,1.583828717,337.9295035
13277,Tift,20,GA,209,1.344564762,1.413630646,515.5274907
13277,Tift,24,GA,463,1.124787252,1.263905676,1142.053723
13279,Toombs,1,GA,0,1.222749518,1.746996886,0
13279,Toombs,4,GA,10,0.716669138,1.193459884,37.07548569
13279,Toombs,8,GA,18,1.199762717,1.450393,66.73587424
13279,Toombs,12,GA,237,1.151564586,1.579786445,878.6890108
13279,Toombs,16,GA,108,1.092614563,1.537891146,400.4152454
13279,Toombs,20,GA,85,1.203470266,1.462257156,315.1416284
13279,Toombs,24,GA,389,1.059617381,1.389218449,1442.236393
13281,Towns,1,GA,0,1.002840665,1.197383145,0
13281,Towns,4,GA,3,0.693810795,0.896100542,25.82422312
13281,Towns,8,GA,8,1.44787811,0.93397607,68.86459499
13281,Towns,12,GA,35,1.546870965,1.038994577,301.2826031
13281,Towns,16,GA,76,1.234397865,1.119049669,654.2136524
13281,Towns,20,GA,66,1.751743135,0.862529052,568.1329087
13281,Towns,24,GA,90,1.187053456,0.890935698,774.7266936
13283,Treutle,1,GA,0,1.116997793,1.053715968,0
13283,Treutle,4,GA,1,0.672553348,0.76379691,14.71670346
13283,Treutle,8,GA,6,1.130242826,0.931567329,88.30022075
13283,Treutle,12,GA,41,1.041942605,1.030169242,603.3848418
13283,Treutle,16,GA,18,1.052244297,1.027225901,264.9006623
13283,Treutle,20,GA,16,1.196467991,0.877115526,235.4672553
13283,Treutle,24,GA,133,1.041942605,0.918322296,1957.32156
13285,Troup,1,GA,0,0.960254008,1.855432715,0
13285,Troup,4,GA,47,0.564653385,1.294497919,67.22064103
13285,Troup,8,GA,186,0.931506458,1.543214291,266.0221113
13285,Troup,12,GA,301,0.920207669,1.661923082,430.4981479
13285,Troup,16,GA,104,0.829388292,1.574679272,148.7435461
13285,Troup,20,GA,265,0.991718989,1.517613238,379.0099973
13285,Troup,24,GA,800,0.853845164,1.447961212,1144.181124
13287,Turner,1,GA,0,1.770112048,1.261488103,0
13287,Turner,4,GA,37,0.92786101,0.906458517,465.8189601
13287,Turner,8,GA,35,1.621553569,1.053758026,440.6395568
13287,Turner,12,GA,13,1.574971673,1.00969407,163.6661211
13287,Turner,16,GA,17,1.392421,0.925343069,214.0249276
13287,Turner,20,GA,27,1.515800076,0.963112174,339.9219439
13287,Turner,24,GA,139,1.3206597,0.866171472,1749.968526
13289,Twiggs,1,GA,0,1.616235266,0.847004496,0
13289,Twiggs,4,GA,0,0.997691093,0.701178758,0
13289,Twiggs,8,GA,5,1.453396525,0.727913477,60.76072427
13289,Twiggs,12,GA,38,1.382914084,0.710900474,461.7815044
13289,Twiggs,16,GA,16,1.234657917,0.721837404,194.4343177
13289,Twiggs,20,GA,15,1.339166363,0.627050674,182.2821728
13289,Twiggs,24,GA,91,1.131364686,0.595455098,1105.845182
13291,Union,1,GA,0,0.930092752,1.468996908,0
13291,Union,4,GA,7,0.603315012,1.241841292,30.05839918
13291,Union,8,GA,10,1.1520955,1.397286156,42.94057025
13291,Union,12,GA,90,1.092837513,1.395139127,386.4651323
13291,Union,16,GA,153,1.08210237,1.429062178,656.9907248
13291,Union,20,GA,91,1.182583305,1.389127448,390.7591893
13291,Union,24,GA,215,0.958433528,1.228529715,923.2222604
13293,Upson,1,GA,0,1.018066779,1.665650252,0
13293,Upson,4,GA,117,0.493977741,1.069522793,445.9521269
13293,Upson,8,GA,15,0.951745693,1.408370178,57.1733496
13293,Upson,12,GA,69,0.989098948,1.557020887,262.9974081
13293,Upson,16,GA,74,0.854932154,1.505183717,282.0551913
13293,Upson,20,GA,134,0.994816283,1.471642019,510.7485897
13293,Upson,24,GA,460,0.802332673,1.500991005,1753.316054
13295,Walker,1,GA,0,1.098509538,1.317371341,0
13295,Walker,4,GA,7,0.693665899,1.033908371,10.13919669
13295,Walker,8,GA,99,1.176146816,1.131968887,143.3972103
13295,Walker,12,GA,145,1.151957589,1.236257767,210.0262171
13295,Walker,16,GA,222,1.031880531,1.178898883,321.5573806
13295,Walker,20,GA,424,1.124147221,1.07403062,614.1456278
13295,Walker,24,GA,900,1.039122815,1.114732253,1303.611003
13297,Walton,1,GA,0,1.424072089,1.753679928,0
13297,Walton,4,GA,40,0.870497146,1.305527001,43.74357516
13297,Walton,8,GA,107,1.434679906,1.515714879,117.0140636
13297,Walton,12,GA,320,1.409199274,1.518120776,349.9486013
13297,Walton,16,GA,140,1.292950723,1.573237681,153.1025131
13297,Walton,20,GA,351,1.402747097,1.431727215,383.8498721
13297,Walton,24,GA,1481,1.276546882,1.443756698,1619.60587
13299,Ware,1,GA,0,1.228050459,1.668024612,0
13299,Ware,4,GA,53,0.723175905,1.119602169,148.9056837
13299,Ware,8,GA,31,1.142078499,1.381732363,87.09577726
13299,Ware,12,GA,232,1.116792628,1.497766415,651.8135589
13299,Ware,16,GA,80,1.037563566,1.387070491,224.7632962
13299,Ware,20,GA,154,1.183659708,1.333689209,432.6693451
13299,Ware,24,GA,533,1.047958868,1.25333633,1497.485461
13301,Warren,1,GA,0,1.166698131,0.709835756,0
13301,Warren,4,GA,5,0.845761752,0.549367567,94.39305267
13301,Warren,8,GA,0,1.240324712,0.583349066,0
13301,Warren,12,GA,11,1.140268076,0.549367567,207.6647159
13301,Warren,16,GA,25,1.145931659,0.577685482,471.9652634
13301,Warren,20,GA,17,1.142155937,0.509722484,320.9363791
13301,Warren,24,GA,115,0.979799887,0.566358316,2171.040211
13303,Washing,1,GA,0,0.648365629,1.09170092,0
13303,Washing,4,GA,20,0.434527305,0.87296927,97.86651008
13303,Washing,8,GA,2,0.691916226,1.049128988,9.786651008
13303,Washing,12,GA,183,0.669896262,0.994813075,895.4785672
13303,Washing,16,GA,34,0.5832844,0.956645136,166.3730671
13303,Washing,20,GA,149,0.710021531,0.918477197,729.1055001
13303,Washing,24,GA,268,0.580348405,0.883734586,1311.411235
13305,Wayne,1,GA,0,0.862092118,1.817846113,0
13305,Wayne,4,GA,5,0.494494427,1.409628038,16.78528266
13305,Wayne,8,GA,9,0.89901974,1.606351551,30.2135088
13305,Wayne,12,GA,249,0.811400564,1.58788774,835.9070767
13305,Wayne,16,GA,72,0.672754129,1.535181953,241.7080704
13305,Wayne,20,GA,160,0.875520344,1.445212837,537.1290453
13305,Wayne,24,GA,448,0.776822882,1.393514167,1503.961327
13307,Webster,1,GA,0,1.072796935,0.61302682,0
13307,Webster,4,GA,3,0.793103448,0.551724138,114.9425287
13307,Webster,8,GA,3,1.252873563,0.586206897,114.9425287
13307,Webster,12,GA,2,1.222222222,0.616858238,76.62835249
13307,Webster,16,GA,1,0.938697318,0.551724138,38.31417625
13307,Webster,20,GA,6,1.37164751,0.517241379,229.8850575
13307,Webster,24,GA,21,0.996168582,0.559386973,804.5977012
13309,Wheeler,1,GA,0,1.030524723,0.780776993,0
13309,Wheeler,4,GA,2,0.693743693,0.640766902,25.22704339
13309,Wheeler,8,GA,5,0.995206862,0.736629667,63.06760848
13309,Wheeler,12,GA,7,0.944752775,0.667255298,88.29465187
13309,Wheeler,16,GA,25,0.853935419,0.658425833,315.3380424
13309,Wheeler,20,GA,4,0.932139253,0.616801211,50.45408678
13309,Wheeler,24,GA,51,0.887991927,0.619323915,643.2896065
13311,White,1,GA,0,1.254705144,1.58194581,0
13311,White,4,GA,10,0.784699379,1.212655567,33.91094985
13311,White,8,GA,20,1.542269999,1.320492387,67.82189969
13311,White,12,GA,84,1.584319577,1.390688053,284.8519787
13311,White,16,GA,174,1.321509716,1.463596595,590.0505273
13311,White,20,GA,175,1.695886602,1.274373495,593.4416223
13311,White,24,GA,390,1.321170606,1.239784326,1322.527044
13313,Whitfie,1,GA,0,0.809693295,1.432696643,0
13313,Whitfie,4,GA,20,0.484568819,1.029097154,19.18704491
13313,Whitfie,8,GA,221,0.832909619,1.276705968,212.0168462
13313,Whitfie,12,GA,934,0.793000566,1.310091426,896.0349972
13313,Whitfie,16,GA,280,0.707330411,1.215019619,268.6186287
13313,Whitfie,20,GA,1221,0.797029845,1.18988459,1171.369092
13313,Whitfie,24,GA,1828,0.780145246,1.227203392,1753.695905
13315,Wilcox,1,GA,0,1.065276519,0.882819583,0
13315,Wilcox,4,GA,24,0.593834996,0.709428831,271.9854941
13315,Wilcox,8,GA,19,0.949682684,0.776291931,215.3218495
13315,Wilcox,12,GA,20,0.933816863,0.735494107,226.6545784
13315,Wilcox,16,GA,15,0.808023572,0.751359928,169.9909338
13315,Wilcox,20,GA,34,0.872620127,0.682230281,385.3127833
13315,Wilcox,24,GA,87,0.872620127,0.664097915,985.9474161
13317,Wilkes,1,GA,0,0.819788704,1.101178383,0
13317,Wilkes,4,GA,5,0.489638358,0.835026412,50.79236083
13317,Wilkes,8,GA,2,0.830963023,0.899024787,20.31694433
13317,Wilkes,12,GA,35,0.750711093,0.995530272,355.5465258
13317,Wilkes,16,GA,13,0.60950833,0.927468509,132.0601382
13317,Wilkes,20,GA,54,0.799471759,0.802519301,548.557497
13317,Wilkes,24,GA,152,0.657253149,0.793376676,1544.087769
13319,Wilkins,1,GA,0,1.61154273,1.116537181,0
13319,Wilkins,4,GA,11,0.965593785,0.86681465,122.0865705
13319,Wilkins,8,GA,6,1.511653718,0.87791343,66.59267481
13319,Wilkins,12,GA,51,1.331853496,0.884572697,566.0377359
13319,Wilkins,16,GA,25,1.322974473,0.857935627,277.4694784
13319,Wilkins,20,GA,25,1.439511654,0.87236404,277.4694784
13319,Wilkins,24,GA,114,1.28745838,0.87791343,1265.260821
13321,Worth,1,GA,0,1.204254904,1.137894018,0
13321,Worth,4,GA,84,0.703132624,0.882209427,409.8760613
13321,Worth,8,GA,30,1.127647116,1.026153996,146.3843076
13321,Worth,12,GA,53,1.122279692,1.011027618,258.6122768
13321,Worth,16,GA,19,1.054454962,1.02956963,92.71006148
13321,Worth,20,GA,24,1.132038646,0.985654338,117.1074461
13321,Worth,24,GA,256,1.021762467,0.958329267,1249.146092
22001,Acadia,1,LA,0,1.021662904,1.270153866,0
22001,Acadia,4,LA,22,0.644923708,0.99668572,35.22423427
22001,Acadia,8,LA,216,0.983716797,1.159837969,345.8379365
22001,Acadia,12,LA,176,0.974270298,1.266311222,281.7938742
22001,Acadia,16,LA,89,0.999407592,1.27463695,142.4980387
22001,Acadia,20,LA,530,0.921433947,1.188337576,848.5838257
22001,Acadia,24,LA,270,0.850665258,1.150391469,432.2974206
22003,Allen P,1,LA,0,0.89077992,0.783043173,0
22003,Allen P,4,LA,12,0.550394254,0.632367866,46.84206417
22003,Allen P,8,LA,68,0.825981732,0.736201109,265.4383637
22003,Allen P,12,LA,158,0.828323835,0.770942306,616.753845
22003,Allen P,16,LA,151,0.894683426,0.774065111,589.4293075
22003,Allen P,20,LA,133,0.796705442,0.745569521,519.1662113
22003,Allen P,24,LA,163,0.676477477,0.702240612,636.2713717
22005,Ascensi,1,LA,2,1.111408938,1.658544114,1.624510616
22005,Ascensi,4,LA,142,0.600987703,1.169647644,115.3402538
22005,Ascensi,8,LA,182,1.011663986,1.40089673,147.8304661
22005,Ascensi,12,LA,372,0.95180077,1.584872557,302.1589746
22005,Ascensi,16,LA,89,0.957730234,1.509332814,72.29072242
22005,Ascensi,20,LA,1023,0.854330133,1.449469597,830.9371802
22005,Ascensi,24,LA,1129,0.817291291,1.401059181,917.0362428
22007,Assumpt,1,LA,1,1.09974197,1.166473886,4.448794377
22007,Assumpt,4,LA,50,0.703354391,0.919565798,222.4397188
22007,Assumpt,8,LA,76,0.984073316,0.966723018,338.1083726
22007,Assumpt,12,LA,57,0.983628437,1.04413204,253.5812795
22007,Assumpt,16,LA,15,0.959604947,1.016104636,66.73191565
22007,Assumpt,20,LA,125,0.840822137,0.98095916,556.0992971
22007,Assumpt,24,LA,270,0.815908889,0.928463386,1201.174482
22009,Avoyell,1,LA,0,0.605866877,1.114608178,0
22009,Avoyell,4,LA,5,0.39735425,0.976173498,12.29437655
22009,Avoyell,8,LA,99,0.646930094,1.14632767,243.4286557
22009,Avoyell,12,LA,176,0.552509282,1.164523347,432.7620546
22009,Avoyell,16,LA,116,0.587179424,1.141901694,285.229536
22009,Avoyell,20,LA,243,0.521281566,1.08952765,597.5067004
22009,Avoyell,24,LA,359,0.515626153,1.049447983,882.7362365
22011,Beaureg,1,LA,0,1.050400886,1.141376238,0
22011,Beaureg,4,LA,6,0.758847826,0.970763707,16.19739222
22011,Beaureg,8,LA,56,1.006937883,1.118699889,151.1756607
22011,Beaureg,12,LA,106,1.024485058,1.145695543,286.1539292
22011,Beaureg,16,LA,25,1.011797101,1.035283319,67.48913425
22011,Beaureg,20,LA,215,0.924871096,1.101152714,580.4065545
22011,Beaureg,24,LA,252,0.861971223,1.077936452,680.2904732
22013,Bienvil,1,LA,0,1.125774108,0.72544972,0
22013,Bienvil,4,LA,32,0.883220289,0.637717488,235.9186081
22013,Bienvil,8,LA,43,1.20687113,0.745355352,317.0156296
22013,Bienvil,12,LA,39,1.106605721,0.723237983,287.5258036
22013,Bienvil,16,LA,64,1.175169567,0.683426718,471.8372162
22013,Bienvil,20,LA,182,1.063108228,0.753465055,1341.787084
22013,Bienvil,24,LA,154,1.013712769,0.712916544,1135.358301
22015,Bossier,1,LA,4,1.308310738,1.581514478,3.162080333
22015,Bossier,4,LA,66,0.687436264,1.321591475,52.17432549
22015,Bossier,8,LA,267,1.147835161,1.601040324,211.0688622
22015,Bossier,12,LA,213,1.106016648,1.679222761,168.3807777
22015,Bossier,16,LA,393,1.026806536,1.687127962,310.6743927
22015,Bossier,20,LA,1066,0.989810196,1.600170752,842.6944087
22015,Bossier,24,LA,1176,0.931390762,1.550367987,929.6516178
22017,Caddo P,1,LA,10,0.782366748,1.385341963,4.06783522
22017,Caddo P,4,LA,386,0.44953647,0.962815918,157.0184395
22017,Caddo P,8,LA,302,0.730176422,1.176336589,122.8486237
22017,Caddo P,12,LA,494,0.72602723,1.275388377,200.9510599
22017,Caddo P,16,LA,765,0.684209884,1.250818652,311.1893943
22017,Caddo P,20,LA,2000,0.668711432,1.199645285,813.567044
22017,Caddo P,24,LA,2180,0.63543654,1.200621565,886.788078
22019,Calcasi,1,LA,1,0.636398355,1.946145949,0.495985001
22019,Calcasi,4,LA,89,0.399218328,1.379086296,44.14266513
22019,Calcasi,8,LA,377,0.606688854,1.734409951,186.9863455
22019,Calcasi,12,LA,499,0.606738452,1.782173307,247.4965157
22019,Calcasi,16,LA,207,0.943561867,1.172062157,102.6688953
22019,Calcasi,20,LA,1278,0.643540539,1.462560572,633.8688318
22019,Calcasi,24,LA,1676,0.511112544,1.448325803,831.2708624
22021,Caldwel,1,LA,0,0.971777422,1.054843875,0
22021,Caldwel,4,LA,0,0.73458767,0.970776621,0
22021,Caldwel,8,LA,26,0.897718175,1.059847878,260.2081665
22021,Caldwel,12,LA,42,1.01581265,1.126901521,420.336269
22021,Caldwel,16,LA,27,1.050840673,1.169935949,270.2161729
22021,Caldwel,20,LA,109,1.051841473,1.145916733,1090.872698
22021,Caldwel,24,LA,57,0.947758207,1.147918335,570.4563651
22023,Cameron,1,LA,0,2.694083694,1.385281385,0
22023,Cameron,4,LA,1,2.229437229,1.253968254,14.43001443
22023,Cameron,8,LA,25,2.587301587,1.359307359,360.7503608
22023,Cameron,12,LA,7,2.507936508,1.350649351,101.010101
22023,Cameron,16,LA,9,2.106782107,0.532467533,129.8701299
22023,Cameron,20,LA,45,2.101010101,0.678210678,649.3506494
22023,Cameron,24,LA,51,1.735930736,0.698412698,735.9307359
22025,Catahou,1,LA,0,0.969690764,0.777186156,0
22025,Catahou,4,LA,13,0.666598403,0.744419414,133.1148884
22025,Catahou,8,LA,34,1.036248208,0.736227729,348.1466312
22025,Catahou,12,LA,53,1.06901495,0.754659021,542.6991604
22025,Catahou,16,LA,15,1.013721073,0.735203768,153.594102
22025,Catahou,20,LA,88,0.986074135,0.73827565,901.0853983
22025,Catahou,24,LA,54,0.94921155,0.708580791,552.9387672
22027,Claibor,1,LA,0,0.729433844,0.63934939,0
22027,Claibor,4,LA,12,0.517985612,0.567406944,75.07037848
22027,Claibor,8,LA,38,0.728182671,0.596183922,237.7228652
22027,Claibor,12,LA,70,0.716296528,0.629340006,437.9105411
22027,Claibor,16,LA,60,0.654989052,0.653737879,375.3518924
22027,Claibor,20,LA,88,0.670003128,0.633719112,550.5161089
22027,Claibor,24,LA,102,0.623709728,0.636221458,638.0982171
22029,Concord,1,LA,0,1.015269491,1.188694509,0
22029,Concord,4,LA,17,0.66488017,1.008190919,85.9540904
22029,Concord,8,LA,8,1.075437355,1.163413894,40.44898372
22029,Concord,12,LA,86,0.996056224,1.159874608,434.826575
22029,Concord,16,LA,46,0.975831732,1.19324502,232.5816564
22029,Concord,20,LA,184,0.879765396,1.08757205,930.3266255
22029,Concord,24,LA,116,0.834260289,1.087066438,586.5102639
22031,De Soto,1,LA,0,1.454065741,1.111803291,0
22031,De Soto,4,LA,50,1.006266261,0.965224083,183.2240097
22031,De Soto,8,LA,61,1.402763018,1.005899813,223.5332918
22031,De Soto,12,LA,94,1.339367511,1.071494009,344.4611382
22031,De Soto,16,LA,64,1.442339404,1.011396533,234.5267324
22031,De Soto,20,LA,222,1.331672102,1.026420902,813.514603
22031,De Soto,24,LA,329,1.212576496,1.016526806,1205.613984
22033,East Ba,1,LA,6,0.691405097,1.451720851,1.352073066
22033,East Ba,4,LA,485,0.375155207,0.859963539,109.2925728
22033,East Ba,8,LA,636,0.591892519,1.07654311,143.319745
22033,East Ba,12,LA,1397,0.598810626,1.167312282,314.8076789
22033,East Ba,16,LA,316,0.567036909,1.241022798,71.20918148
22033,East Ba,20,LA,2471,0.586754642,1.103809917,556.8287577
22033,East Ba,24,LA,3482,0.600793667,1.092970798,784.6530693
22035,East Ca,1,LA,0,0.620067644,0.546786922,0
22035,East Ca,4,LA,8,0.498872604,0.493235626,112.7395716
22035,East Ca,8,LA,173,0.646843292,0.517192785,2437.993236
22035,East Ca,12,LA,13,0.63697858,0.53410372,183.2018038
22035,East Ca,16,LA,8,0.698985344,0.500281849,112.7395716
22035,East Ca,20,LA,151,0.59470124,0.49464487,2127.959414
22035,East Ca,24,LA,47,0.552423901,0.453776776,662.3449831
22037,East Fe,1,LA,0,1.005626968,0.684528419,0
22037,East Fe,4,LA,38,0.603995664,0.589541067,196.1695318
22037,East Fe,8,LA,75,0.90547726,0.642197099,387.1767075
22037,East Fe,12,LA,124,0.84198028,0.672655,640.1321563
22037,East Fe,16,LA,38,0.81255485,0.649940633,196.1695318
22037,East Fe,20,LA,177,0.767126116,0.61380414,913.7370296
22037,East Fe,24,LA,118,0.739249393,0.650973104,609.1580197
22039,Evangel,1,LA,0,0.717794516,0.917562297,0
22039,Evangel,4,LA,8,0.462353747,0.757390813,23.81732115
22039,Evangel,8,LA,61,0.715412784,0.934234422,181.6070737
22039,Evangel,12,LA,157,0.833308524,1.067909137,467.4149275
22039,Evangel,16,LA,43,0.695763494,0.974723868,128.0181012
22039,Evangel,20,LA,336,0.648724285,0.921730328,1000.327488
22039,Evangel,24,LA,213,0.568936259,0.815445533,634.1361755
22041,Frankli,1,LA,0,0.962051586,1.374147643,0
